threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.9,0.6346153846153846,0.868421052631579,0.7333333333333333,0.8088235294117647,0.9991615180935569,0.979179634877131,0.7703100188553035,45282,38,10,66,38.0,10.0,66.0,45282.0,288.0
0.91,0.6842105263157895,0.8552631578947368,0.7602339181286549,0.8145363408521303,0.9993380406001765,0.979179634877131,0.7703100188553035,45290,30,11,65,30.0,11.0,65.0,45290.0,305.0
0.92,0.7471264367816092,0.8552631578947368,0.7975460122699386,0.8312020460358056,0.9995145631067961,0.979179634877131,0.7703100188553035,45298,22,11,65,22.0,11.0,65.0,45298.0,297.0
0.93,0.75,0.8289473684210527,0.7875,0.8118556701030928,0.9995366284201236,0.979179634877131,0.7703100188553035,45299,21,13,63,21.0,13.0,63.0,45299.0,346.0
0.94,0.7590361445783133,0.8289473684210527,0.7924528301886793,0.813953488372093,0.999558693733451,0.979179634877131,0.7703100188553035,45300,20,13,63,20.0,13.0,63.0,45300.0,345.0
0.95,0.7530864197530864,0.8026315789473685,0.7770700636942676,0.7922077922077922,0.999558693733451,0.979179634877131,0.7703100188553035,45300,20,15,61,20.0,15.0,61.0,45300.0,395.0
0.96,0.76,0.75,0.7549668874172185,0.7519788918205804,0.999602824360106,0.979179634877131,0.7703100188553035,45302,18,19,57,18.0,19.0,57.0,45302.0,493.0
0.97,0.7638888888888888,0.7236842105263158,0.7432432432432432,0.7313829787234043,0.9996248896734333,0.979179634877131,0.7703100188553035,45303,17,21,55,17.0,21.0,55.0,45303.0,542.0
0.98,0.8793103448275862,0.6710526315789473,0.7611940298507462,0.7044198895027625,0.9998455428067079,0.979179634877131,0.7703100188553035,45313,7,25,51,7.0,25.0,51.0,45313.0,632.0
0.99,0.8653846153846154,0.5921052631578947,0.703125,0.6320224719101124,0.9998455428067079,0.979179634877131,0.7703100188553035,45313,7,31,45,7.0,31.0,45.0,45313.0,782.0
